x,y,z,finos,litho,alter
10,9,11,4.332841047051496,Litho_B,Alter_C
10,9,12,4.722615245929474,Litho_B,Alter_B
10,9,13,5.2634985169215,Litho_B,Alter_A
10,9,14,5.162146268613212,Litho_B,Alter_A
10,9,15,4.468658577908461,Litho_B,Alter_A
10,9,16,3.5036635866298975,Litho_B,Alter_A
10,9,17,2.7208914179771204,Litho_B,Alter_A
10,9,18,3.0296486958861735,Litho_B,Alter_A
10,9,19,4.330427007366665,Litho_B,Alter_A
10,9,20,5.174133150062875,Litho_B,Alter_B
10,10,1,4.936554456473129,Litho_A,Alter_C
10,10,2,4.648189204367037,Litho_A,Alter_C
10,10,3,3.7118198701376226,Litho_A,Alter_C
10,10,4,4.150036323174489,Litho_A,Alter_D
10,10,5,5.109275212869106,Litho_B,Alter_C
10,10,6,4.448174163933326,Litho_B,Alter_C
10,10,7,3.548895191039101,Litho_B,Alter_C
10,10,8,3.9721163312795844,Litho_B,Alter_C
10,10,9,4.292206957113541,Litho_B,Alter_C
10,10,10,3.6813072270248037,Litho_B,Alter_C
10,10,11,3.6135463570690263,Litho_B,Alter_C
10,10,12,4.891035176014933,Litho_B,Alter_B
10,10,13,6.0414989197881015,Litho_B,Alter_A
10,10,14,5.873775719720484,Litho_B,Alter_A
10,10,15,5.121882073956834,Litho_B,Alter_A
10,10,16,4.18775172640054,Litho_B,Alter_A
10,10,17,3.107608741754735,Litho_B,Alter_A
10,10,18,3.203830348301655,Litho_B,Alter_A
10,10,19,4.625262821826076,Litho_B,Alter_A
10,10,20,5.418305355981477,Litho_B,Alter_A
10,11,1,4.207804249693586,Litho_A,Alter_B
10,11,2,3.9171130505293035,Litho_A,Alter_B
10,11,3,3.4150578870672583,Litho_A,Alter_C
10,11,4,3.9029590181575284,Litho_B,Alter_C
10,11,5,4.535678693544206,Litho_B,Alter_C
10,11,6,4.095422136592708,Litho_B,Alter_C
10,11,7,3.9626987171422567,Litho_B,Alter_C
10,11,8,4.724666834430927,Litho_B,Alter_C
10,11,9,4.938199462550276,Litho_B,Alter_D
10,11,10,4.465974125137276,Litho_B,Alter_D
10,11,11,4.615544304006592,Litho_B,Alter_C
10,11,12,5.756965870132731,Litho_B,Alter_C
10,11,13,6.570684725101129,Litho_B,Alter_B
10,11,14,6.112179428980072,Litho_B,Alter_A
10,11,15,5.330598118920538,Litho_B,Alter_A
10,11,16,4.667856543217122,Litho_B,Alter_A
10,11,17,3.820653961091479,Litho_B,Alter_A
10,11,18,3.9762159393067247,Litho_B,Alter_A
10,11,19,5.2463173257812485,Litho_B,Alter_A
10,11,20,5.64372633553797,Litho_B,Alter_A
10,12,1,4.258446844358559,Litho_A,Alter_A
10,12,2,3.960434934821405,Litho_A,Alter_A
10,12,3,3.5176355526322096,Litho_B,Alter_B
10,12,4,3.7980684223405454,Litho_B,Alter_B
10,12,5,4.449044973777074,Litho_B,Alter_B
10,12,6,4.601798530136955,Litho_B,Alter_C
10,12,7,4.923915800622666,Litho_B,Alter_C
10,12,8,5.49034535478353,Litho_B,Alter_D
10,12,9,5.7237095052942655,Litho_B,Alter_D
10,12,10,5.894536922245903,Litho_B,Alter_D
10,12,11,6.070749396819011,Litho_B,Alter_D
10,12,12,6.235553860109549,Litho_B,Alter_C
10,12,13,6.295079081215564,Litho_B,Alter_B
10,12,14,5.642660380115721,Litho_B,Alter_B
10,12,15,4.819051928161754,Litho_B,Alter_A
10,12,16,4.582828511602413,Litho_B,Alter_A
10,12,17,4.457104979919283,Litho_B,Alter_A
10,12,18,4.699417056890634,Litho_B,Alter_A
10,12,19,5.406524100439782,Litho_B,Alter_A
10,12,20,5.4491635020265505,Litho_B,Alter_A
10,13,1,5.1053902092937715,Litho_A,Alter_A
10,13,2,5.059776534656043,Litho_A,Alter_A
10,13,3,4.669096636238001,Litho_B,Alter_A
10,13,4,4.649329664861175,Litho_B,Alter_A
10,13,5,5.106722585207757,Litho_B,Alter_B
10,13,6,5.26650345451467,Litho_B,Alter_C
10,13,7,5.376601931857672,Litho_B,Alter_C
10,13,8,5.517437219427194,Litho_B,Alter_D
10,13,9,5.723714677431078,Litho_B,Alter_D
10,13,10,6.326035464178089,Litho_B,Alter_D
10,13,11,6.503274872069709,Litho_B,Alter_D
10,13,12,6.070967119584123,Litho_B,Alter_D
10,13,13,5.868468636336518,Litho_B,Alter_C
10,13,14,5.353780896173215,Litho_B,Alter_B
10,13,15,4.519978532526876,Litho_B,Alter_A
10,13,16,4.4834259042030515,Litho_B,Alter_A
10,13,17,4.728988097961373,Litho_B,Alter_A
10,13,18,4.661087415867652,Litho_B,Alter_A
10,13,19,4.738196032604801,Litho_B,Alter_A
10,13,20,4.85400498012673,Litho_B,Alter_A
10,14,1,5.629135859322066,Litho_A,Alter_A
10,14,2,5.736479916036345,Litho_B,Alter_A
10,14,3,5.649808144300209,Litho_B,Alter_A
10,14,4,5.410286847970147,Litho_B,Alter_A
10,14,5,5.112459307015195,Litho_B,Alter_B
10,14,6,4.602448949107926,Litho_B,Alter_C
10,14,7,4.564155459018237,Litho_B,Alter_C
10,14,8,4.908267605273165,Litho_B,Alter_D
10,14,9,5.153526563107676,Litho_B,Alter_D
10,14,10,5.545945268213425,Litho_B,Alter_D
10,14,11,5.543425026048269,Litho_B,Alter_D
10,14,12,5.096790809508212,Litho_B,Alter_D
10,14,13,5.246232027109462,Litho_B,Alter_C
10,14,14,5.40174342775257,Litho_B,Alter_B
10,14,15,4.975120062440072,Litho_B,Alter_A
10,14,16,4.890668065122183,Litho_B,Alter_A
10,14,17,4.856341106847462,Litho_B,Alter_A
10,14,18,4.3071969111249295,Litho_B,Alter_A
10,14,19,4.0563473681202105,Litho_B,Alter_A
10,14,20,4.347815955007771,Litho_B,Alter_A
10,15,1,5.293233965295712,Litho_A,Alter_A
10,15,2,5.245103770760098,Litho_B,Alter_A
10,15,3,5.544281007209976,Litho_B,Alter_A
10,15,4,5.341267371326974,Litho_B,Alter_B
10,15,5,4.466706468398221,Litho_B,Alter_B
10,15,6,3.5461740250878,Litho_B,Alter_C
10,15,7,3.759212730236877,Litho_B,Alter_C
10,15,8,4.582048026627069,Litho_B,Alter_C
10,15,9,4.70032778295183,Litho_B,Alter_D
10,15,10,4.3891127115072885,Litho_B,Alter_D
10,15,11,3.958776891898151,Litho_B,Alter_D
10,15,12,3.5828835015879275,Litho_B,Alter_C
10,15,13,4.087598335342112,Litho_B,Alter_C
10,15,14,4.9698396478283495,Litho_B,Alter_B
10,15,15,5.221349929644319,Litho_B,Alter_A
10,15,16,5.135708265650237,Litho_B,Alter_A
10,15,17,4.778229913380395,Litho_B,Alter_A
10,15,18,4.162866156212403,Litho_B,Alter_A
10,15,19,4.021448704173144,Litho_B,Alter_A
10,15,20,4.394925576188126,Litho_B,Alter_A
10,16,1,4.372446975770734,Litho_A,Alter_A
10,16,2,4.519033584010672,Litho_B,Alter_A
10,16,3,5.229564772889115,Litho_B,Alter_A
10,16,4,5.175207148073363,Litho_B,Alter_B
10,16,5,4.222523315665158,Litho_B,Alter_B
10,16,6,3.442189157158145,Litho_B,Alter_C
10,16,7,3.9558699320679933,Litho_A,Alter_C
10,16,8,4.905191119673759,Litho_A,Alter_C
10,16,9,4.721621563499629,Litho_A,Alter_C
10,16,10,3.845570672565309,Litho_A,Alter_C
10,16,11,3.190770577345445,Litho_A,Alter_C
10,16,12,2.8782906315994503,Litho_A,Alter_C
10,16,13,3.179793491644235,Litho_A,Alter_B
10,16,14,3.841172111327622,Litho_A,Alter_A
10,16,15,4.247629245441851,Litho_A,Alter_A
10,16,16,4.429134162898193,Litho_A,Alter_A
10,16,17,4.429222047169272,Litho_A,Alter_A
10,16,18,4.3660038723161465,Litho_B,Alter_A
10,16,19,4.506981442570078,Litho_B,Alter_A
10,16,20,4.7305769999558045,Litho_B,Alter_A
10,17,1,3.5452837923433114,Litho_A,Alter_A
10,17,2,4.170861180362959,Litho_A,Alter_A
10,17,3,5.106552405132396,Litho_A,Alter_A
10,17,4,4.995077430834454,Litho_A,Alter_B
10,17,5,3.9961608830852144,Litho_A,Alter_B
10,17,6,3.3642132890087817,Litho_A,Alter_B
10,17,7,3.9738088373154676,Litho_A,Alter_B
10,17,8,4.856630043198118,Litho_A,Alter_C
10,17,9,4.555136273895317,Litho_A,Alter_C
10,17,10,3.6434700016729065,Litho_A,Alter_C
10,17,11,3.2749872158193734,Litho_A,Alter_C
10,17,12,3.2919883481455656,Litho_A,Alter_C
10,17,13,3.244145567833425,Litho_A,Alter_B
10,17,14,3.109247625513783,Litho_A,Alter_A
10,17,15,3.2141692134831716,Litho_A,Alter_A
10,17,16,3.7507942703743136,Litho_A,Alter_A
10,17,17,4.336740989706465,Litho_A,Alter_A
10,17,18,4.787878545277692,Litho_A,Alter_A
10,17,19,4.99318648552057,Litho_B,Alter_A
10,17,20,4.72396205382074,Litho_B,Alter_A
10,18,1,3.440678834327068,Litho_A,Alter_A
10,18,2,4.2116447206216145,Litho_A,Alter_A
10,18,3,5.064899997475427,Litho_A,Alter_A
10,18,4,4.75406636383886,Litho_A,Alter_B
10,18,5,3.5435320992978467,Litho_A,Alter_B
10,18,6,2.688491866085517,Litho_A,Alter_B
10,18,7,2.9885977472020624,Litho_A,Alter_B
10,18,8,3.6137292863244443,Litho_A,Alter_B
10,18,9,3.3823719480230983,Litho_A,Alter_B
10,18,10,2.952042218881598,Litho_A,Alter_C
10,18,11,3.2837451015492363,Litho_A,Alter_C
10,18,12,3.7771778454567757,Litho_A,Alter_B
10,18,13,3.6913999256921266,Litho_A,Alter_B
10,18,14,3.304746747838358,Litho_A,Alter_A
10,18,15,3.3520626032506504,Litho_A,Alter_A
10,18,16,3.9228401657870817,Litho_A,Alter_A
10,18,17,4.43692483632943,Litho_A,Alter_A
10,18,18,4.900148671145007,Litho_A,Alter_A
10,18,19,5.21139321204427,Litho_A,Alter_A
10,18,20,4.702664786463171,Litho_B,Alter_A
10,19,1,3.8041957393117674,Litho_A,Alter_A
10,19,2,4.487656415733409,Litho_A,Alter_A
10,19,3,5.080176870027917,Litho_A,Alter_A
10,19,4,4.549702922133618,Litho_A,Alter_B
10,19,5,3.2411465262301085,Litho_A,Alter_B
10,19,6,2.2774487656512843,Litho_A,Alter_A
10,19,7,2.2326573578045283,Litho_A,Alter_A
10,19,8,2.452723444368262,Litho_A,Alter_A
10,19,9,2.282605992512692,Litho_A,Alter_B
10,19,10,2.49909112164824,Litho_A,Alter_B
10,19,11,3.3906726460074688,Litho_A,Alter_B
10,19,12,3.799976961339411,Litho_A,Alter_B
10,19,13,3.4981196733104034,Litho_A,Alter_B
10,19,14,3.355982936484016,Litho_A,Alter_A
10,19,15,3.689847426848386,Litho_A,Alter_A
10,19,16,4.109077894627735,Litho_A,Alter_A
10,19,17,4.2506320108749165,Litho_A,Alter_A
10,19,18,4.525913417975803,Litho_A,Alter_A
10,19,19,5.042004153516104,Litho_A,Alter_A
10,19,20,4.86874802282677,Litho_B,Alter_A
10,20,1,3.6596516851820025,Litho_A,Alter_A
10,20,2,4.250958972056206,Litho_A,Alter_A
10,20,3,4.642189673683223,Litho_A,Alter_A
10,20,4,4.0228625951609125,Litho_A,Alter_B
10,20,5,3.0273278833300115,Litho_A,Alter_B
10,20,6,2.631904101578291,Litho_A,Alter_A
10,20,7,2.7735626284760664,Litho_A,Alter_A
10,20,8,2.7845109657393685,Litho_A,Alter_A
10,20,9,2.6165194784454133,Litho_A,Alter_A
10,20,10,3.1515267686123862,Litho_A,Alter_B
10,20,11,4.023934736434983,Litho_A,Alter_B
10,20,12,3.8203243728378844,Litho_A,Alter_B
10,20,13,3.1474773039591017,Litho_A,Alter_B
10,20,14,3.2755217017580995,Litho_A,Alter_A
10,20,15,3.727262777541968,Litho_A,Alter_A
10,20,16,3.9302982527831904,Litho_A,Alter_A
10,20,17,3.999810159635831,Litho_A,Alter_A
10,20,18,4.09069368231841,Litho_A,Alter_A
10,20,19,4.367897372843805,Litho_A,Alter_A
10,20,20,4.606165301734365,Litho_B,Alter_B
11,1,1,4.3771938148900995,Litho_B,Alter_A
11,1,2,3.36295218842609,Litho_B,Alter_A
11,1,3,3.2271805658284567,Litho_B,Alter_A
11,1,4,3.4491743899377987,Litho_B,Alter_A
11,1,5,3.3606271471700637,Litho_B,Alter_A
11,1,6,4.209800759085649,Litho_B,Alter_A
11,1,7,5.399147269549303,Litho_B,Alter_A
11,1,8,5.024529459983336,Litho_B,Alter_A
11,1,9,4.2031515712287755,Litho_C,Alter_B
11,1,10,4.51163098513648,Litho_C,Alter_B
11,1,11,5.227949971178757,Litho_C,Alter_A
11,1,12,5.565983545537972,Litho_C,Alter_A
11,1,13,5.360819737336067,Litho_C,Alter_A
11,1,14,4.445061315234303,Litho_C,Alter_A
11,1,15,2.9233853986237204,Litho_C,Alter_A
11,1,16,1.3936562269343038,Litho_C,Alter_A
11,1,17,0.9481529034901217,Litho_C,Alter_A
11,1,18,1.7926690825991605,Litho_B,Alter_A
11,1,19,2.816165141574654,Litho_B,Alter_A
11,1,20,3.491672846887086,Litho_B,Alter_B
11,2,1,4.658281790524131,Litho_B,Alter_A
11,2,2,3.7669583438339096,Litho_B,Alter_A
11,2,3,3.426220421264782,Litho_B,Alter_A
11,2,4,3.5444663409346475,Litho_B,Alter_A
11,2,5,3.6562048947126544,Litho_B,Alter_A
11,2,6,4.3427187390024535,Litho_B,Alter_A
11,2,7,5.185313437083236,Litho_B,Alter_A
11,2,8,4.979613305937701,Litho_B,Alter_B
11,2,9,4.247720352219074,Litho_B,Alter_B
11,2,10,4.017632513036029,Litho_C,Alter_B
11,2,11,4.414687147772542,Litho_C,Alter_A
11,2,12,5.053536794256278,Litho_C,Alter_A
11,2,13,5.108442782308047,Litho_C,Alter_A
11,2,14,4.287266803639527,Litho_C,Alter_A
11,2,15,3.0295350245734607,Litho_C,Alter_A
11,2,16,1.850664981697443,Litho_C,Alter_A
11,2,17,1.640732145026484,Litho_B,Alter_A
11,2,18,2.361290945919095,Litho_B,Alter_A
11,2,19,2.8204137217536083,Litho_B,Alter_A
11,2,20,3.0892969106615897,Litho_B,Alter_B
11,3,1,4.752884786582571,Litho_B,Alter_A
11,3,2,4.430919890793811,Litho_B,Alter_A
11,3,3,4.328838701446081,Litho_B,Alter_A
11,3,4,4.3485882072852595,Litho_B,Alter_A
11,3,5,4.169634173977291,Litho_B,Alter_A
11,3,6,4.271400860585526,Litho_B,Alter_A
11,3,7,4.719645811681682,Litho_B,Alter_B
11,3,8,4.922261224327901,Litho_B,Alter_C
11,3,9,4.581751751174199,Litho_B,Alter_C
11,3,10,3.7906821110296396,Litho_C,Alter_B
11,3,11,3.5098761148638937,Litho_C,Alter_B
11,3,12,4.181710521315078,Litho_C,Alter_A
11,3,13,4.374531967579408,Litho_C,Alter_A
11,3,14,3.61290261515349,Litho_C,Alter_A
11,3,15,2.94259935540521,Litho_C,Alter_A
11,3,16,2.608187544127079,Litho_C,Alter_A
11,3,17,2.842802219679556,Litho_B,Alter_A
11,3,18,3.6389747035883704,Litho_B,Alter_A
11,3,19,3.966747261677519,Litho_B,Alter_A
11,3,20,4.0126204742358045,Litho_B,Alter_A
11,4,1,5.222421757709059,Litho_B,Alter_A
11,4,2,5.104182948567383,Litho_B,Alter_A
11,4,3,4.898401497702082,Litho_B,Alter_A
11,4,4,4.7547424917400924,Litho_B,Alter_A
11,4,5,4.4759213726485285,Litho_B,Alter_A
11,4,6,4.441501865226258,Litho_B,Alter_A
11,4,7,4.732978964869902,Litho_B,Alter_B
11,4,8,4.978935051551525,Litho_B,Alter_C
11,4,9,4.805246866913745,Litho_B,Alter_C
11,4,10,3.9469524461365055,Litho_C,Alter_C
11,4,11,3.4474553088642237,Litho_C,Alter_B
11,4,12,4.028567945125102,Litho_C,Alter_A
11,4,13,4.093217193134704,Litho_C,Alter_A
11,4,14,3.2825439874764304,Litho_C,Alter_A
11,4,15,3.1026933271836956,Litho_C,Alter_A
11,4,16,3.3088454392646236,Litho_B,Alter_A
11,4,17,3.480178785241619,Litho_B,Alter_A
11,4,18,4.191992790592315,Litho_B,Alter_A
11,4,19,4.839958998813864,Litho_B,Alter_A
11,4,20,5.037955033253919,Litho_B,Alter_A
11,5,1,5.405905466536847,Litho_B,Alter_A
11,5,2,5.216427619787473,Litho_B,Alter_A
11,5,3,4.765184843400058,Litho_B,Alter_A
11,5,4,4.489568612159448,Litho_B,Alter_A
11,5,5,4.364243468323994,Litho_B,Alter_A
11,5,6,4.760659822082023,Litho_B,Alter_B
11,5,7,5.324809379158643,Litho_B,Alter_C
11,5,8,5.2636193338622945,Litho_B,Alter_C
11,5,9,4.775141372461538,Litho_B,Alter_C
11,5,10,4.267001665759996,Litho_B,Alter_C
11,5,11,4.278102138670608,Litho_C,Alter_B
11,5,12,4.901386349299234,Litho_C,Alter_B
11,5,13,4.726750489383598,Litho_C,Alter_A
11,5,14,3.7970313963260027,Litho_C,Alter_A
11,5,15,3.7638001578602225,Litho_C,Alter_A
11,5,16,3.9533062162976056,Litho_B,Alter_A
11,5,17,3.5218260113369446,Litho_B,Alter_A
11,5,18,3.79374697089405,Litho_B,Alter_A
11,5,19,4.840026752419706,Litho_B,Alter_A
11,5,20,5.470529755933023,Litho_B,Alter_B
11,6,1,5.268535104320657,Litho_B,Alter_A
11,6,2,5.0245561022037215,Litho_A,Alter_A
11,6,3,4.530932081450151,Litho_A,Alter_A
11,6,4,4.211321432204428,Litho_A,Alter_A
11,6,5,4.163419463252077,Litho_A,Alter_B
11,6,6,4.912276006116426,Litho_B,Alter_C
11,6,7,5.934404084923184,Litho_B,Alter_C
11,6,8,5.856888222437663,Litho_B,Alter_C
11,6,9,5.12172166432387,Litho_B,Alter_C
11,6,10,4.858137956964719,Litho_B,Alter_C
11,6,11,5.116395730116636,Litho_C,Alter_B
11,6,12,5.4679704107068385,Litho_C,Alter_B
11,6,13,5.149669726745434,Litho_C,Alter_B
11,6,14,4.400534689561487,Litho_C,Alter_A
11,6,15,4.396672567622317,Litho_C,Alter_A
11,6,16,4.401057638404072,Litho_B,Alter_A
11,6,17,3.592098991573654,Litho_B,Alter_A
11,6,18,3.5223876716034117,Litho_B,Alter_A
11,6,19,4.700040819196891,Litho_B,Alter_B
11,6,20,5.538079489216019,Litho_B,Alter_B
11,7,1,5.107137306902189,Litho_A,Alter_B
11,7,2,4.860841085163816,Litho_A,Alter_C
11,7,3,4.353394147356434,Litho_A,Alter_C
11,7,4,4.247832588727838,Litho_A,Alter_C
11,7,5,4.565711843684685,Litho_A,Alter_C
11,7,6,5.300402932426792,Litho_B,Alter_C
11,7,7,6.220914180237006,Litho_B,Alter_C
11,7,8,6.354767970438505,Litho_B,Alter_C
11,7,9,5.891994823625809,Litho_B,Alter_C
11,7,10,5.65816939154835,Litho_B,Alter_C
11,7,11,5.425573183469918,Litho_B,Alter_C
11,7,12,5.095904910316512,Litho_C,Alter_C
11,7,13,4.837969232559367,Litho_C,Alter_B
11,7,14,4.561554877928327,Litho_C,Alter_A
11,7,15,4.43197983397498,Litho_B,Alter_A
11,7,16,4.099138676588046,Litho_B,Alter_A
11,7,17,3.330240192459079,Litho_B,Alter_A
11,7,18,3.327326207438535,Litho_B,Alter_A
11,7,19,4.484036066746109,Litho_B,Alter_B
11,7,20,5.320843056699395,Litho_B,Alter_B
11,8,1,4.786695173192634,Litho_A,Alter_C
11,8,2,4.708691095466681,Litho_A,Alter_C
11,8,3,3.968999463540124,Litho_A,Alter_C
11,8,4,4.129152938459514,Litho_A,Alter_C
11,8,5,5.07436045839601,Litho_A,Alter_C
11,8,6,5.478737096254028,Litho_B,Alter_C
11,8,7,5.6414364780478925,Litho_B,Alter_C
11,8,8,5.963620312693838,Litho_B,Alter_C
11,8,9,6.118638870779614,Litho_B,Alter_C
11,8,10,5.921594421453781,Litho_B,Alter_C
11,8,11,5.295894700931711,Litho_B,Alter_C
11,8,12,4.731616172552021,Litho_B,Alter_C
11,8,13,4.647428246965501,Litho_B,Alter_B
11,8,14,4.467247490545259,Litho_B,Alter_B
11,8,15,3.8779152199613014,Litho_B,Alter_A
11,8,16,3.1776777721056577,Litho_B,Alter_A
11,8,17,2.6971448532530102,Litho_B,Alter_A
11,8,18,3.0571369447354293,Litho_B,Alter_A
11,8,19,4.280038592736641,Litho_B,Alter_B
11,8,20,5.154675545620281,Litho_B,Alter_B
11,9,1,4.4381344663139455,Litho_A,Alter_C
11,9,2,4.495729800939364,Litho_A,Alter_C
11,9,3,3.4963269591931816,Litho_A,Alter_C
11,9,4,3.716906360263175,Litho_A,Alter_C
11,9,5,4.8819251168319235,Litho_B,Alter_C
11,9,6,4.841094053946146,Litho_B,Alter_C
11,9,7,4.543359378943814,Litho_B,Alter_C
11,9,8,5.220147773413989,Litho_B,Alter_C
11,9,9,5.627427893468962,Litho_B,Alter_C
11,9,10,5.104001337382442,Litho_B,Alter_C
11,9,11,4.606957326560092,Litho_B,Alter_C
11,9,12,4.786974024619264,Litho_B,Alter_C
11,9,13,5.076581858089645,Litho_B,Alter_C
11,9,14,4.619640610780058,Litho_B,Alter_B
11,9,15,3.6383985667053476,Litho_B,Alter_A
11,9,16,2.863983249407234,Litho_B,Alter_A
11,9,17,2.629295048927398,Litho_B,Alter_A
11,9,18,3.234358547572448,Litho_B,Alter_A
11,9,19,4.497593432253354,Litho_B,Alter_A
11,9,20,5.329839843117425,Litho_B,Alter_B
11,10,1,4.023254816257449,Litho_A,Alter_B
11,10,2,4.04536228579408,Litho_A,Alter_B
11,10,3,3.3010916862809756,Litho_A,Alter_C
11,10,4,3.6306170653555614,Litho_B,Alter_C
11,10,5,4.483621168205117,Litho_B,Alter_C
11,10,6,4.145662180839032,Litho_B,Alter_C
11,10,7,4.0930660602968505,Litho_B,Alter_C
11,10,8,5.143146167233292,Litho_B,Alter_C
11,10,9,5.2356016417744184,Litho_B,Alter_C
11,10,10,4.1661424027137715,Litho_B,Alter_C
11,10,11,4.021650005169862,Litho_B,Alter_C
11,10,12,5.157777646339152,Litho_B,Alter_C
11,10,13,5.861220006067014,Litho_B,Alter_C
11,10,14,5.247510145897607,Litho_B,Alter_B
11,10,15,4.167375633807024,Litho_B,Alter_A
11,10,16,3.3496025539917014,Litho_B,Alter_A
11,10,17,3.022330042134984,Litho_B,Alter_A
11,10,18,3.6882363243607643,Litho_B,Alter_A
11,10,19,4.977301312013225,Litho_B,Alter_A
11,10,20,5.6003514920445765,Litho_B,Alter_A
11,11,1,3.63362249639061,Litho_A,Alter_B
11,11,2,3.708732354004008,Litho_A,Alter_B
11,11,3,3.5080051639509184,Litho_B,Alter_B
11,11,4,3.8897730009720846,Litho_B,Alter_B
11,11,5,4.365358436256057,Litho_B,Alter_B
11,11,6,4.14799140055902,Litho_B,Alter_B
11,11,7,4.53755940083121,Litho_B,Alter_C
11,11,8,5.578614514589049,Litho_B,Alter_C
11,11,9,5.496320862023767,Litho_B,Alter_C
11,11,10,4.643651274368169,Litho_B,Alter_D
11,11,11,4.753163840868024,Litho_B,Alter_C
11,11,12,5.7965888002610875,Litho_B,Alter_C
11,11,13,6.3176381682380125,Litho_B,Alter_C
11,11,14,5.66068168182937,Litho_B,Alter_B
11,11,15,4.5962003277387415,Litho_B,Alter_B
11,11,16,3.761968406055066,Litho_B,Alter_A
11,11,17,3.489326856869197,Litho_B,Alter_A
11,11,18,4.335246707481293,Litho_B,Alter_A
11,11,19,5.510471924244996,Litho_B,Alter_A
11,11,20,5.653435013800539,Litho_B,Alter_A
11,12,1,3.891675004249311,Litho_B,Alter_A
11,12,2,4.120230237017218,Litho_B,Alter_A
11,12,3,4.105599644427206,Litho_B,Alter_A
11,12,4,4.284726279029388,Litho_B,Alter_A
11,12,5,4.678243358145773,Litho_B,Alter_B
11,12,6,4.84856211826629,Litho_B,Alter_B
11,12,7,5.287107254861026,Litho_B,Alter_C
11,12,8,5.829278479661946,Litho_B,Alter_C
11,12,9,5.911479185112627,Litho_B,Alter_D
11,12,10,5.929981642307643,Litho_B,Alter_D
11,12,11,6.040645726589834,Litho_B,Alter_D
11,12,12,6.151508779985036,Litho_B,Alter_D
11,12,13,6.183300372569802,Litho_B,Alter_C
11,12,14,5.541585619131915,Litho_B,Alter_B
11,12,15,4.451400098711442,Litho_B,Alter_B
11,12,16,3.8910961193587306,Litho_B,Alter_A
11,12,17,4.171616783948367,Litho_B,Alter_A
11,12,18,5.102033482430801,Litho_B,Alter_A
11,12,19,5.69272639998501,Litho_B,Alter_A
11,12,20,5.272210032899396,Litho_B,Alter_A
11,13,1,4.6823729284328355,Litho_B,Alter_A
11,13,2,4.985921510826644,Litho_B,Alter_A
11,13,3,5.045903656180073,Litho_B,Alter_A
11,13,4,5.186885930016265,Litho_B,Alter_A
11,13,5,5.503354095647647,Litho_B,Alter_B
11,13,6,5.460447401217566,Litho_B,Alter_B
11,13,7,5.363087284276616,Litho_B,Alter_C
11,13,8,5.3931612232563575,Litho_B,Alter_D
11,13,9,5.655480767501901,Litho_B,Alter_D
11,13,10,6.230040875550655,Litho_B,Alter_D
11,13,11,6.251145403597786,Litho_B,Alter_D
11,13,12,5.890141005091417,Litho_B,Alter_D
11,13,13,5.99973614474598,Litho_B,Alter_C
11,13,14,5.548832186026615,Litho_B,Alter_C
11,13,15,4.289711292269253,Litho_B,Alter_B
11,13,16,3.8783363370798916,Litho_B,Alter_A
11,13,17,4.478816512007054,Litho_B,Alter_A
11,13,18,5.0397345745089535,Litho_B,Alter_A
11,13,19,4.995975708747062,Litho_B,Alter_A
11,13,20,4.524195894273496,Litho_B,Alter_A
11,14,1,5.077018715084707,Litho_B,Alter_A
11,14,2,5.228478272376465,Litho_B,Alter_A
11,14,3,5.582883587399747,Litho_B,Alter_A
11,14,4,5.981279241678229,Litho_B,Alter_A
11,14,5,5.889811884170281,Litho_B,Alter_B
11,14,6,5.0135946170067625,Litho_B,Alter_C
11,14,7,4.501821003630157,Litho_B,Alter_C
11,14,8,4.683898727497296,Litho_B,Alter_D
11,14,9,5.045736971362737,Litho_B,Alter_D
11,14,10,5.4578033192636575,Litho_B,Alter_D
11,14,11,5.334936513614267,Litho_B,Alter_D
11,14,12,5.080692966351008,Litho_B,Alter_D
11,14,13,5.651778828163651,Litho_B,Alter_C
11,14,14,5.7195130014519755,Litho_B,Alter_B
11,14,15,4.63899151900947,Litho_B,Alter_A
11,14,16,4.122103936706346,Litho_B,Alter_A
11,14,17,4.31260182978105,Litho_B,Alter_A
11,14,18,4.246342453527241,Litho_B,Alter_A
11,14,19,4.07915518111221,Litho_B,Alter_A
11,14,20,4.019376380167818,Litho_B,Alter_A
11,15,1,4.462832248983925,Litho_B,Alter_A
11,15,2,4.400533536908644,Litho_B,Alter_A
11,15,3,5.125288161305086,Litho_B,Alter_A
11,15,4,5.772176688035258,Litho_B,Alter_B
11,15,5,5.401738072734572,Litho_B,Alter_B
11,15,6,4.278030270075789,Litho_B,Alter_C
11,15,7,4.098327148732263,Litho_B,Alter_C
11,15,8,4.731247704049666,Litho_B,Alter_D
11,15,9,4.8091404767243,Litho_B,Alter_D
11,15,10,4.498900541515793,Litho_B,Alter_D
11,15,11,4.073465340162967,Litho_B,Alter_D
11,15,12,3.840616928008819,Litho_B,Alter_C
11,15,13,4.578649008763067,Litho_B,Alter_C
11,15,14,5.3218907604000405,Litho_B,Alter_B
11,15,15,5.058300136993634,Litho_B,Alter_A
11,15,16,4.674023433635836,Litho_B,Alter_A
11,15,17,4.403504351338492,Litho_B,Alter_A
11,15,18,4.016369019235615,Litho_B,Alter_A
11,15,19,4.03451370643854,Litho_B,Alter_A
11,15,20,4.253248329885001,Litho_B,Alter_A
11,16,1,3.2603949225565856,Litho_B,Alter_A
11,16,2,3.4648436271646954,Litho_B,Alter_A
